Trajectory_ID,Latitude,Longitude,Order,Type
860,35.265747,-59.45048,14,Cargo
1114,35.273903,-59.43045,63,Cargo
387,35.262684,-59.45547,12,Cargo
1361,35.263805,-59.446125,22,Cargo
1271,35.263344,-59.4529,3,Cargo
341,35.26296,-59.44411,46,Container
184,35.262707,-59.455456,6,Tanker
42,35.262806,-59.454914,10,Tanker
433,35.264317,-59.454014,20,Cargo
758,35.262863,-59.45593,12,Cargo
1340,35.263885,-59.44569,39,Container
1421,35.262833,-59.4487,15,Cargo
1549,35.273518,-59.43909,52,Cargo
1052,35.26317,-59.453342,35,Tanker
1054,35.27837,-59.426376,76,Cargo
934,35.262764,-59.454662,3,Cargo
855,35.262726,-59.45516,2,Cargo
1004,35.262608,-59.45503,1,Cargo
1512,35.262993,-59.452625,16,Tanker
1476,35.27954,-59.423824,81,Cargo
247,35.27091,-59.442368,84,Cargo
309,35.262787,-59.448376,31,Cargo
238,35.264713,-59.451496,26,Cargo
646,35.263153,-59.452595,7,Cargo
1400,35.263,-59.442097,25,Cargo
220,35.26558,-59.450413,18,Cargo
179,35.2655,-59.435806,51,Cargo
1558,35.263985,-59.453033,7,Cargo
1497,35.264416,-59.442596,56,Cargo
1543,35.264492,-59.444073,34,Cargo
1430,35.264446,-59.45291,19,Cargo
530,35.264614,-59.449265,28,Tanker
776,35.26978,-59.455593,72,Cargo
875,35.2671,-59.425247,81,Cargo
297,35.26305,-59.45392,9,Cargo
491,35.263218,-59.43793,30,Cargo
1337,35.262802,-59.455738,12,Cargo
634,35.265118,-59.450275,14,Cargo
1380,35.263027,-59.44217,37,Cargo
391,35.26834,-59.436337,50,Cargo
610,35.266644,-59.447815,20,Cargo
673,35.262638,-59.455414,2,Tanker
1375,35.263,-59.45509,27,Tanker
1224,35.2657,-59.43443,49,Cargo
999,35.26571,-59.450962,26,Cargo
1054,35.27094,-59.441723,36,Cargo
541,35.263348,-59.449482,10,Cargo
1380,35.262714,-59.451275,11,Cargo
838,35.267857,-59.438007,57,Cargo
1407,35.263977,-59.45339,44,Tanker
284,35.263027,-59.45451,18,Tanker
890,35.267597,-59.454388,75,Cargo
1232,35.264782,-59.452038,19,Cargo
130,35.264164,-59.453373,10,Cargo
653,35.263485,-59.45518,23,Cargo
162,35.26383,-59.446564,40,Container
981,35.26275,-59.454956,2,Container
535,35.263775,-59.451794,30,Tanker
969,35.27098,-59.45013,63,Cargo
1113,35.262634,-59.453785,5,Container
221,35.262897,-59.453533,30,Tanker
836,35.263615,-59.44792,33,Container
485,35.26269,-59.45288,11,Cargo
902,35.26293,-59.444565,23,Cargo
1361,35.264637,-59.440197,38,Cargo
213,35.262623,-59.455555,1,Tanker
287,35.265663,-59.45587,74,Cargo
206,35.26439,-59.444935,51,Container
895,35.2626,-59.454296,3,Cargo
1079,35.263744,-59.4482,19,Cargo
1063,35.273438,-59.451862,73,Cargo
1593,35.265366,-59.44994,14,Cargo
1562,35.262943,-59.445694,28,Cargo
890,35.26797,-59.45441,79,Cargo
1384,35.26298,-59.451584,11,Container
631,35.268513,-59.444874,59,Cargo
688,35.264816,-59.45125,79,Tanker
837,35.2627,-59.453014,4,Cargo
981,35.26367,-59.447926,26,Container
1086,35.262737,-59.450943,22,Container
740,35.26268,-59.45285,41,Tanker
1086,35.263275,-59.435577,92,Container
1056,35.263615,-59.449665,11,Cargo
143,35.275635,-59.433777,66,Cargo
1126,35.263016,-59.45406,22,Tanker
973,35.27101,-59.422802,68,Cargo
139,35.267704,-59.42403,72,Cargo
910,35.263016,-59.45396,24,Tanker
781,35.263565,-59.448566,14,Cargo
1013,35.264973,-59.451626,9,Cargo
578,35.26558,-59.45197,17,Cargo
505,35.262848,-59.454224,8,Tanker
471,35.265068,-59.450745,26,Cargo
476,35.263035,-59.453686,6,Cargo
1583,35.264553,-59.451992,10,Cargo
112,35.266262,-59.442226,55,Cargo
1061,35.27745,-59.428455,82,Cargo
743,35.263172,-59.45239,4,Cargo
1428,35.264088,-59.453568,43,Tanker
63,35.262737,-59.455933,1,Cargo
684,35.263214,-59.450638,11,Cargo
925,35.266457,-59.427917,75,Cargo
900,35.26589,-59.44926,23,Cargo
1264,35.266457,-59.448166,42,Cargo
1463,35.26446,-59.447296,15,Cargo
375,35.262497,-59.45666,11,Cargo
762,35.26768,-59.446457,36,Cargo
1189,35.26305,-59.452274,49,Tanker
825,35.262848,-59.455532,8,Tanker
914,35.2693,-59.44563,46,Cargo
98,35.263317,-59.455826,36,Tanker
992,35.26412,-59.45311,50,Tanker
221,35.26317,-59.451828,56,Tanker
725,35.264008,-59.451176,17,Cargo
1022,35.262928,-59.453136,39,Tanker
852,35.264404,-59.449696,21,Cargo
43,35.265396,-59.436005,52,Cargo
197,35.263695,-59.426533,89,Cargo
1020,35.262985,-59.444595,22,Cargo
267,35.26332,-59.43529,53,Cargo
320,35.26325,-59.4398,70,Cargo
1156,35.26373,-59.45511,14,Cargo
1070,35.26273,-59.45175,56,Tanker
1317,35.26238,-59.455475,0,Cargo
1070,35.26262,-59.45464,15,Tanker
513,35.2627,-59.45172,13,Cargo
507,35.267914,-59.44508,55,Cargo
1064,35.264103,-59.45438,7,Cargo
220,35.264194,-59.45221,12,Cargo
492,35.263172,-59.4512,22,Cargo
214,35.263287,-59.45344,34,Tanker
1010,35.264572,-59.442196,27,Cargo
366,35.262707,-59.454926,12,Tanker
353,35.26422,-59.44254,27,Cargo
356,35.26407,-59.455902,13,Cargo
675,35.262913,-59.44658,42,Cargo
1073,35.27184,-59.423813,82,Cargo
1575,35.262962,-59.45393,11,Cargo
1079,35.26594,-59.43281,58,Cargo
1086,35.263233,-59.437748,82,Container
1423,35.272064,-59.436962,98,Cargo
1514,35.262745,-59.455395,0,Cargo
109,35.263134,-59.454945,1,Cargo
220,35.27788,-59.433247,82,Cargo
1064,35.264553,-59.45548,13,Cargo
304,35.26858,-59.441833,52,Cargo
1187,35.266247,-59.441364,52,Cargo
1498,35.263313,-59.45432,7,Cargo
598,35.262997,-59.445454,47,Container
420,35.262695,-59.45344,3,Cargo
1407,35.262722,-59.455204,5,Tanker
1131,35.263367,-59.428448,70,Cargo
1341,35.26312,-59.45103,10,Cargo
1090,35.26398,-59.453587,9,Cargo
870,35.265476,-59.437283,39,Cargo
653,35.26476,-59.45436,63,Cargo
1458,35.263424,-59.43556,62,Container
1022,35.263042,-59.45204,55,Tanker
1336,35.265644,-59.45046,20,Cargo
417,35.264336,-59.454823,19,Cargo
263,35.271107,-59.438526,39,Cargo
875,35.264393,-59.443653,31,Cargo
236,35.26475,-59.447254,29,Cargo
693,35.263916,-59.450455,21,Cargo
1053,35.263264,-59.456303,7,Cargo
706,35.262756,-59.451077,65,Tanker
509,35.27446,-59.437176,81,Cargo
1275,35.26341,-59.454163,5,Cargo
1269,35.26433,-59.447998,17,Cargo
1031,35.264587,-59.449738,10,Cargo
384,35.262905,-59.454845,2,Cargo
1264,35.26739,-59.4464,54,Cargo
462,35.262657,-59.455215,5,Tanker
4,35.26335,-59.45036,74,Tanker
705,35.26651,-59.430798,64,Container
32,35.262707,-59.454834,10,Tanker
563,35.26337,-59.43445,73,Cargo
170,35.262646,-59.45529,4,Tanker
1391,35.26389,-59.451904,40,Cargo
433,35.26387,-59.455013,14,Cargo
1364,35.265003,-59.455154,46,Cargo
1178,35.262894,-59.453674,9,Container
860,35.268513,-59.44505,35,Cargo
1030,35.263573,-59.447742,15,Cargo
1061,35.272842,-59.437824,52,Cargo
367,35.265537,-59.433033,46,Cargo
1197,35.26543,-59.448654,25,Cargo
332,35.26268,-59.455368,4,Tanker
552,35.26327,-59.45384,27,Cargo
563,35.26299,-59.44568,36,Cargo
1205,35.26382,-59.449493,14,Cargo
705,35.26617,-59.43361,58,Container
513,35.262897,-59.44641,31,Cargo
1187,35.263428,-59.45219,13,Cargo
830,35.263264,-59.454315,20,Tanker
820,35.263416,-59.450245,78,Tanker
332,35.2627,-59.45531,5,Tanker
287,35.26505,-59.455433,43,Cargo
610,35.27129,-59.43593,46,Cargo
1541,35.266438,-59.441956,49,Cargo
1360,35.268143,-59.450764,45,Cargo
559,35.26436,-59.45257,53,Tanker
1566,35.269253,-59.456345,53,Cargo
1025,35.262722,-59.451874,54,Tanker
358,35.26445,-59.451595,20,Container
788,35.267735,-59.452778,55,Cargo
1189,35.262882,-59.453648,31,Tanker
530,35.26337,-59.45337,11,Tanker
841,35.263832,-59.422787,86,Container
77,35.262768,-59.450806,70,Tanker
1512,35.26462,-59.44046,81,Tanker
28,35.262615,-59.455444,1,Tanker
586,35.267895,-59.448322,25,Cargo
18,35.262844,-59.454823,2,Cargo
926,35.262665,-59.454327,2,Cargo
1470,35.267456,-59.45802,76,Cargo
1562,35.262608,-59.45471,1,Cargo
786,35.262653,-59.454876,2,Container
1040,35.265636,-59.450832,15,Cargo
576,35.265896,-59.44962,27,Cargo
128,35.264538,-59.44145,61,Container
70,35.26968,-59.442688,74,Cargo
647,35.26363,-59.451954,55,Tanker
1527,35.264862,-59.45157,71,Tanker
802,35.263107,-59.452408,46,Tanker
1530,35.262676,-59.45262,43,Tanker
933,35.26267,-59.453197,32,Tanker
452,35.263203,-59.4507,11,Cargo
283,35.262737,-59.451687,20,Cargo
651,35.262997,-59.452496,13,Container
725,35.262863,-59.454937,1,Cargo
1543,35.26512,-59.438602,52,Cargo
509,35.264313,-59.45196,15,Cargo
461,35.263012,-59.45164,7,Cargo
352,35.26514,-59.438633,79,Cargo
1382,35.268173,-59.45177,69,Cargo
205,35.262924,-59.455944,15,Cargo
789,35.263172,-59.4514,17,Container
5,35.263454,-59.453007,37,Tanker
572,35.27094,-59.422077,85,Cargo
432,35.26307,-59.45413,8,Cargo
834,35.26289,-59.455357,4,Cargo
772,35.262703,-59.452496,12,Container
481,35.263027,-59.439926,36,Cargo
716,35.26262,-59.455433,0,Cargo
1052,35.26361,-59.45181,57,Tanker
1046,35.262924,-59.453403,31,Tanker
834,35.264202,-59.454502,17,Cargo
416,35.2629,-59.453705,4,Cargo
601,35.26302,-59.45187,15,Cargo
342,35.263306,-59.455517,32,Tanker
249,35.2681,-59.45371,63,Cargo
1442,35.26265,-59.45286,11,Container
750,35.265617,-59.44415,40,Container
1586,35.26389,-59.422306,75,Cargo
647,35.264156,-59.45009,86,Tanker
993,35.26259,-59.4556,0,Tanker
1306,35.266087,-59.455578,70,Cargo
16,35.26296,-59.453014,35,Tanker
181,35.26464,-59.446796,27,Cargo
550,35.26359,-59.42911,93,Cargo
160,35.26338,-59.454655,8,Cargo
694,35.26263,-59.45555,4,Tanker
1000,35.26447,-59.443207,22,Cargo
1300,35.26368,-59.42239,65,Cargo
7,35.262974,-59.457554,9,Cargo
943,35.268234,-59.436123,54,Cargo
1443,35.267914,-59.436523,68,Cargo
1005,35.263058,-59.452164,10,Cargo
1476,35.268616,-59.446056,25,Cargo
590,35.262867,-59.453674,27,Tanker
878,35.26961,-59.440296,84,Cargo
456,35.26267,-59.45425,6,Tanker
969,35.262424,-59.455387,1,Cargo
750,35.26752,-59.436752,66,Container
883,35.2636,-59.448868,34,Tanker
881,35.269287,-59.431118,55,Cargo
317,35.263332,-59.433826,55,Container
62,35.270817,-59.442104,83,Cargo
1591,35.26848,-59.43631,66,Cargo
886,35.26472,-59.45155,76,Tanker
1039,35.267765,-59.4462,26,Cargo
91,35.262737,-59.452145,50,Tanker
1300,35.263508,-59.42575,58,Cargo
1099,35.265934,-59.452892,27,Cargo
855,35.264004,-59.452927,15,Cargo
1433,35.263187,-59.452076,16,Cargo
1483,35.2627,-59.451702,17,Cargo
64,35.264896,-59.43735,39,Cargo
1331,35.26493,-59.44636,20,Cargo
527,35.262814,-59.455723,12,Cargo
111,35.264866,-59.447567,18,Cargo
933,35.262768,-59.450428,72,Tanker
1016,35.26327,-59.45508,36,Cargo
1541,35.263535,-59.452816,9,Cargo
870,35.266872,-59.428516,60,Cargo
788,35.263897,-59.454388,14,Cargo
1132,35.264164,-59.408886,97,Cargo
710,35.263165,-59.451782,16,Container
428,35.270878,-59.426716,84,Cargo
1030,35.265114,-59.437805,38,Cargo
1002,35.26295,-59.445904,43,Tanker
1443,35.26418,-59.44995,18,Cargo
883,35.26289,-59.453465,11,Tanker
1222,35.263294,-59.43662,51,Cargo
120,35.26486,-59.447266,18,Cargo
776,35.27048,-59.45599,79,Cargo
1508,35.26265,-59.45313,9,Cargo
124,35.2643,-59.448532,34,Tanker
1429,35.26267,-59.453842,6,Cargo
1222,35.26299,-59.446,26,Cargo
220,35.277695,-59.43338,81,Cargo
1497,35.263577,-59.44833,31,Cargo
913,35.263046,-59.455143,2,Cargo
1411,35.262768,-59.450577,73,Tanker
946,35.263554,-59.451473,17,Cargo
84,35.267963,-59.434788,57,Cargo
1214,35.263695,-59.449726,19,Cargo
969,35.26427,-59.45454,20,Cargo
178,35.267117,-59.44875,20,Tanker
1084,35.264347,-59.45244,16,Cargo
1390,35.262882,-59.45622,6,Cargo
482,35.26267,-59.450977,11,Cargo
1294,35.271755,-59.442295,42,Cargo
377,35.272243,-59.42091,85,Cargo
1371,35.264725,-59.456913,23,Cargo
1453,35.26537,-59.445896,30,Cargo
249,35.265713,-59.45282,31,Cargo
1340,35.263424,-59.44988,22,Container
565,35.264793,-59.455658,38,Cargo
1568,35.27809,-59.45412,88,Cargo
186,35.26268,-59.45459,4,Cargo
1556,35.26282,-59.455303,6,Tanker
757,35.266476,-59.440704,36,Cargo
953,35.263958,-59.45026,15,Cargo
1268,35.262806,-59.455383,1,Cargo
1543,35.26384,-59.447784,25,Cargo
111,35.26611,-59.443913,25,Cargo
384,35.266582,-59.450024,16,Cargo
249,35.268116,-59.453735,66,Cargo
585,35.263493,-59.45302,8,Cargo
1331,35.2633,-59.452374,5,Cargo
614,35.263016,-59.446247,29,Cargo
889,35.26482,-59.43929,27,Cargo
1216,35.263397,-59.454136,27,Tanker
1596,35.26262,-59.454548,14,Tanker
1420,35.26334,-59.452198,9,Cargo
884,35.26265,-59.455334,0,Cargo
46,35.264164,-59.448467,30,Cargo
633,35.26266,-59.455032,1,Cargo
1367,35.26343,-59.45467,62,Tanker
1404,35.26883,-59.452576,52,Cargo
614,35.263096,-59.44394,35,Cargo
1568,35.27082,-59.45606,40,Cargo
1119,35.266582,-59.446827,19,Cargo
1397,35.263454,-59.453747,30,Tanker
1392,35.263966,-59.445217,42,Container
1209,35.266064,-59.45309,34,Cargo
1075,35.263042,-59.453007,11,Cargo
546,35.2633,-59.455967,21,Cargo
1561,35.26414,-59.450695,15,Cargo
357,35.26648,-59.44784,33,Cargo
819,35.26691,-59.440205,74,Container
1333,35.2629,-59.452793,7,Container
445,35.269238,-59.454056,74,Cargo
73,35.26346,-59.45441,5,Cargo
1459,35.265457,-59.4496,18,Cargo
1121,35.262627,-59.455444,1,Tanker
532,35.26795,-59.437683,46,Cargo
873,35.26385,-59.45508,75,Tanker
386,35.26263,-59.45573,1,Cargo
993,35.262722,-59.45461,15,Tanker
1022,35.26302,-59.452274,51,Tanker
1568,35.266068,-59.4559,12,Cargo
1549,35.270615,-59.444073,34,Cargo
343,35.262894,-59.45569,8,Cargo
955,35.262634,-59.455578,0,Tanker
902,35.263294,-59.431973,54,Cargo
926,35.263515,-59.43091,82,Cargo
613,35.2626,-59.455547,0,Tanker
1126,35.263393,-59.45282,39,Tanker
148,35.265957,-59.443813,59,Tanker
688,35.26302,-59.454803,14,Tanker
1098,35.265892,-59.441708,47,Cargo
1220,35.264843,-59.438663,73,Container
317,35.262638,-59.45368,6,Container
897,35.263245,-59.44058,26,Cargo
390,35.26363,-59.452328,50,Tanker
1012,35.262596,-59.454937,1,Cargo
191,35.26406,-59.412334,87,Cargo
514,35.262577,-59.455387,11,Tanker
576,35.265106,-59.450607,19,Cargo
1562,35.263428,-59.430004,67,Cargo
221,35.263462,-59.4498,84,Tanker
862,35.263203,-59.453457,8,Cargo
917,35.26561,-59.445736,29,Cargo
1451,35.264244,-59.45055,23,Cargo
135,35.26334,-59.45454,22,Tanker
764,35.263226,-59.45514,7,Cargo
507,35.269318,-59.441975,71,Cargo
1558,35.26273,-59.455418,0,Cargo
611,35.277008,-59.432648,61,Cargo
1419,35.263428,-59.451023,22,Container
177,35.26277,-59.448742,15,Cargo
246,35.26285,-59.44842,26,Container
435,35.26441,-59.455013,82,Cargo
329,35.26915,-59.447407,49,Cargo
478,35.26283,-59.45499,11,Tanker
165,35.263966,-59.453384,42,Tanker
957,35.26263,-59.454952,0,Cargo
772,35.26273,-59.451862,15,Container
416,35.26376,-59.4482,20,Cargo
1059,35.265507,-59.454502,34,Cargo
1541,35.26459,-59.448795,25,Cargo
253,35.263073,-59.45592,8,Cargo
1083,35.26286,-59.447926,33,Container
391,35.26735,-59.440937,39,Cargo
586,35.272488,-59.43799,56,Cargo
209,35.262737,-59.455433,3,Tanker
741,35.26498,-59.455036,39,Cargo
191,35.263706,-59.421497,69,Cargo
220,35.268093,-59.447266,34,Cargo
1273,35.262676,-59.454853,11,Tanker
1078,35.262775,-59.450436,20,Cargo
557,35.262867,-59.44777,23,Cargo
481,35.263058,-59.438473,39,Cargo
632,35.264084,-59.45699,15,Cargo
556,35.28067,-59.42145,94,Cargo
541,35.26553,-59.43279,45,Cargo
1368,35.264286,-59.448948,34,Cargo
343,35.27046,-59.456375,83,Cargo
1115,35.263577,-59.456467,26,Cargo
1359,35.264984,-59.45033,27,Cargo
615,35.262985,-59.45221,8,Cargo
1324,35.264523,-59.443222,45,Container
1476,35.274136,-59.433567,53,Cargo
740,35.262787,-59.44975,82,Tanker
650,35.27534,-59.43449,66,Cargo
120,35.262695,-59.45525,1,Cargo
980,35.264103,-59.4494,27,Container
775,35.26424,-59.450165,14,Cargo
196,35.264896,-59.448254,16,Cargo
493,35.263645,-59.42746,73,Cargo
469,35.266144,-59.448715,22,Cargo
509,35.263386,-59.454163,7,Cargo
594,35.26678,-59.446564,26,Cargo
1300,35.263485,-59.42631,57,Cargo
705,35.26598,-59.43484,55,Container
989,35.266453,-59.445576,24,Cargo
1050,35.27023,-59.441727,37,Cargo
1411,35.26268,-59.45285,40,Tanker
647,35.26353,-59.452198,51,Tanker
410,35.262733,-59.45509,2,Container
5,35.26331,-59.453365,31,Tanker
1070,35.262695,-59.452698,42,Tanker
24,35.266804,-59.42802,73,Container
1028,35.262737,-59.452145,10,Cargo
675,35.26299,-59.444412,51,Cargo
1163,35.264236,-59.456425,20,Tanker
1389,35.26381,-59.45573,68,Tanker
439,35.26285,-59.448284,22,Container
1239,35.26338,-59.45255,46,Tanker
881,35.264484,-59.446636,23,Cargo
144,35.26382,-59.447067,40,Cargo
120,35.273205,-59.416355,87,Cargo
1275,35.263012,-59.454845,2,Cargo
871,35.26355,-59.44939,16,Cargo
977,35.263042,-59.44266,41,Container
16,35.262608,-59.455486,1,Tanker
1569,35.265,-59.456005,42,Cargo
1516,35.26288,-59.4547,14,Tanker
587,35.265957,-59.454697,34,Cargo
803,35.268295,-59.44583,61,Cargo
237,35.266445,-59.443043,42,Cargo
513,35.26332,-59.43411,74,Cargo
389,35.26451,-59.447315,26,Cargo
78,35.27032,-59.42622,64,Cargo
599,35.26342,-59.452484,16,Cargo
422,35.2628,-59.44717,20,Cargo
1375,35.262623,-59.455578,1,Tanker
1553,35.26859,-59.445526,68,Cargo
1257,35.262638,-59.455914,3,Cargo
186,35.26331,-59.450016,20,Cargo
342,35.262802,-59.4557,11,Tanker
1415,35.26339,-59.455364,38,Tanker
1063,35.266663,-59.45703,16,Cargo
1398,35.265163,-59.451496,80,Tanker
1457,35.26299,-59.444775,46,Container
594,35.264214,-59.45222,9,Cargo
175,35.265965,-59.45753,18,Cargo
177,35.26259,-59.455433,0,Cargo
932,35.263714,-59.426056,52,Cargo
664,35.262928,-59.45315,35,Tanker
1392,35.263027,-59.451794,16,Container
827,35.26271,-59.455215,0,Cargo
1070,35.26277,-59.450726,73,Tanker
93,35.262623,-59.455456,0,Cargo
190,35.262653,-59.45552,1,Tanker
631,35.268406,-59.445065,58,Cargo
1227,35.267338,-59.435852,49,Cargo
205,35.2628,-59.45584,9,Cargo
1277,35.26341,-59.454575,12,Cargo
1020,35.262936,-59.44606,19,Cargo
1426,35.264046,-59.44614,23,Container
579,35.266758,-59.457565,25,Cargo
526,35.26795,-59.446,25,Cargo
428,35.270023,-59.429367,75,Cargo
1197,35.267887,-59.442432,50,Cargo
1369,35.264423,-59.445297,20,Cargo
1404,35.26467,-59.4567,17,Cargo
1212,35.26285,-59.454792,13,Tanker
1530,35.26264,-59.453495,30,Tanker
1362,35.26289,-59.446854,23,Cargo
123,35.264175,-59.455536,75,Cargo
631,35.270267,-59.441692,80,Cargo
313,35.266575,-59.456608,83,Cargo
740,35.262688,-59.452663,44,Tanker
1169,35.263866,-59.453243,11,Cargo
1059,35.266544,-59.453808,47,Cargo
1471,35.265553,-59.44569,32,Cargo
1384,35.262905,-59.452198,8,Container
28,35.2627,-59.454636,12,Tanker
1067,35.27,-59.452236,46,Cargo
1294,35.271954,-59.441647,45,Cargo
28,35.26309,-59.452,50,Tanker
311,35.263718,-59.424236,68,Cargo
923,35.265476,-59.44574,23,Cargo
377,35.26843,-59.436344,46,Cargo
1274,35.26707,-59.455902,35,Tanker
1142,35.262585,-59.455425,0,Container
1129,35.263172,-59.453144,8,Container
230,35.264133,-59.45283,50,Tanker
281,35.262634,-59.45464,3,Container
351,35.269104,-59.44409,43,Cargo
284,35.262943,-59.454666,15,Tanker
288,35.265587,-59.434982,73,Cargo
43,35.26311,-59.452297,10,Cargo
200,35.263233,-59.45541,3,Cargo
1570,35.262894,-59.445263,40,Cargo
539,35.262768,-59.45451,6,Container
124,35.266735,-59.440212,73,Tanker
1344,35.265057,-59.45528,21,Cargo
1305,35.263416,-59.430096,62,Cargo
572,35.269512,-59.427486,67,Cargo
734,35.263245,-59.45422,11,Cargo
733,35.26396,-59.449768,14,Cargo
49,35.265633,-59.454224,43,Tanker
678,35.263733,-59.454716,65,Cargo
1454,35.2627,-59.45384,6,Cargo
895,35.262608,-59.453854,5,Cargo
883,35.262714,-59.454742,5,Tanker
598,35.26271,-59.452362,14,Container
1084,35.264454,-59.452225,17,Cargo
675,35.262726,-59.45135,21,Cargo
972,35.265507,-59.44636,22,Cargo
915,35.262897,-59.44636,39,Tanker
690,35.262936,-59.453964,25,Tanker
116,35.269154,-59.44319,37,Cargo
426,35.2626,-59.4557,3,Cargo
551,35.262814,-59.454006,23,Tanker
1325,35.262814,-59.44908,28,Container
991,35.263493,-59.452442,11,Cargo
1236,35.26451,-59.44392,41,Container
1344,35.265205,-59.456097,28,Cargo
1388,35.262684,-59.455402,3,Tanker
1319,35.269665,-59.458134,38,Cargo
441,35.26458,-59.45508,44,Cargo
1411,35.26259,-59.455524,0,Tanker
19,35.26259,-59.455647,0,Cargo
1148,35.267284,-59.452778,77,Tanker
453,35.262722,-59.45516,0,Cargo
706,35.26266,-59.453716,28,Tanker
1456,35.2727,-59.43808,95,Cargo
1055,35.263348,-59.452717,44,Tanker
785,35.26833,-59.448154,21,Cargo
1493,35.26354,-59.451496,9,Cargo
111,35.26418,-59.4498,14,Cargo
424,35.263653,-59.447453,28,Cargo
1391,35.26443,-59.454926,25,Cargo
180,35.263184,-59.45326,35,Tanker
524,35.263874,-59.45094,69,Tanker
1332,35.26646,-59.449173,28,Cargo
890,35.268723,-59.453693,94,Cargo
190,35.26311,-59.45363,29,Tanker
535,35.266804,-59.447193,83,Tanker
1342,35.26676,-59.42801,55,Cargo
690,35.262722,-59.45499,10,Tanker
643,35.262615,-59.454803,11,Tanker
1209,35.268948,-59.454556,54,Cargo
833,35.264236,-59.448612,21,Cargo
1019,35.26314,-59.452602,9,Cargo
1440,35.262604,-59.455063,3,Cargo
249,35.26389,-59.453754,21,Cargo
676,35.262615,-59.4538,3,Cargo
48,35.2643,-59.45221,61,Tanker
1025,35.26279,-59.450016,80,Tanker
313,35.26599,-59.456345,75,Cargo
964,35.26325,-59.45313,36,Tanker
760,35.263477,-59.45424,24,Tanker
1360,35.26507,-59.451035,25,Cargo
1054,35.27182,-59.439106,43,Cargo
125,35.262363,-59.455048,1,Cargo
1332,35.2689,-59.44403,52,Cargo
1508,35.262707,-59.451588,14,Cargo
1395,35.26327,-59.43683,63,Cargo
1025,35.26265,-59.454025,22,Tanker
456,35.2627,-59.45257,15,Tanker
1499,35.262848,-59.448,31,Cargo
419,35.264122,-59.450924,16,Cargo
732,35.262756,-59.451916,11,Container
675,35.262913,-59.446316,43,Cargo
1083,35.26308,-59.44083,70,Container
1046,35.262936,-59.453335,32,Tanker
191,35.26296,-59.444942,24,Cargo
992,35.264523,-59.45223,66,Tanker
430,35.263714,-59.42708,61,Cargo
886,35.263477,-59.453953,30,Tanker
645,35.263546,-59.45564,9,Cargo
1248,35.264355,-59.452408,13,Cargo
876,35.26337,-59.433426,50,Cargo
1099,35.26653,-59.451244,47,Cargo
647,35.264267,-59.44978,92,Tanker
317,35.263367,-59.43234,59,Container
1222,35.263454,-59.432983,60,Cargo
878,35.266987,-59.446705,49,Cargo
932,35.262676,-59.453083,4,Cargo
120,35.26946,-59.43231,54,Cargo
366,35.262833,-59.454254,23,Tanker
1000,35.265316,-59.437775,32,Cargo
750,35.26874,-59.431293,84,Container
477,35.266766,-59.442745,29,Cargo
1358,35.262814,-59.451145,10,Cargo
5,35.264194,-59.450733,74,Tanker
440,35.26259,-59.455364,2,Tanker
894,35.263073,-59.451595,10,Cargo
